10	1	a	I got extremely excited when I saw that Sushi J was opening as I live less than a mile away and am always looking for new sushi restaurants. I went in with low expectations because the old sushi restaurant that used to be there was pretty mediocre, but I was quickly blown away by my very first bite!\n\nI came with a friend and we sat at the bar and started to chat with J the owner and head sushi chef. I put our order in his hands and he served us Suzuki (sea bass), Hamachi belly (yellow tail belly), and Big Eye tuna nigiri. Each piece was absolutely delicious. This was the first time I had Suzuki and it was so flavorful and went perfectly with the ponzu he brushed it with. Yellow tail belly was served slightly torched, and was rich and melted in my mouth. Fish pieces were very generous and were in perfect proportion to the rice. Rice was also perfectly seasoned (I am very picky about my sushi rice!) Then we ordered the Lord of Tuna roll which was wonderful and had an interesting twist with some mango included inside. Loved the tuna tataki served on top of the roll. \n\nI had accidentally left my credit card there and decided that it was a good enough excuse to come back the very next day.......for yet another sushi dinner! This time I ordered the Fire in the Mouth roll - spicy tuna inside topped with hamachi and jalapeno. I loved how spicy it was, and the combo of tuna and hamachi. I also ordered the scallop nigiri (one of my very favorites) and it was wonderfully flavorful and fresh. I also ordered some hamachi and salmon pieces, again very large, fresh cuts that melted in my mouth.\n\nService was excellent, and it was great to be able to talk to J and watch him make his beautiful creations. Freshest fish I've found in Scottsdale so far. Only thing that would make this place better in my mind is if the atmosphere were a bit more lively or trendy. But still, 5 stars!
11	0	a	"Presentation was good, but the quality of the fish wasn't there and the prices were pretty high too, $8 for a spicy tuna and all specialty rolls were more than $12.  The \""deal\"" rolls are the same price per piece as the regular rolls, just less pieces.  Even with the 15% discount because they just opened I was still disappointed.  Overall I probably won't go back."
12	1	a	A couple of my Sushi peeps were bragging about this place and I had an opportunity to check it out.  I'm so glad they talked it up, it was very good.  Service was a little slow but I'm going to chalk that up to culteral differences since I was having a power lunch and my server was trying to keep it casual.  We tried three rolls, Philly, Spicy Tuna, and THE roll (in house specialty).  They were all thick rolls, almost to the point of being too thick, but very very good.  The Miso soup and salad were great starters as we waited for our rolls to be prepared.  Both my friend and I will be returning to enjoy this resturant again as well as my other friends!
13	1	a	Wife and I looking for sushi after 10 months of pregnancy and banned from anything raw we reluctantly ventured out with our five day old and found sushi j just around the corner from where we live.  I work in San Francisco and have traveled quite a bit dining at some of the best sushi restaurants in the country so know quality fish when I see and taste it. I highly recommend sushi j!!!  We had the sashimi combo which featured yellowtail, salmon, albacore, and tuna. The portions were huge and the fish extremely fresh. Some of the best I've had and definitely the best ive had in phoenix. Also had the spicy tuna handroll and a special roll simply called THE roll.  Staff very friendly and prices are reasonable. Excited about quality sushi in my hood!!!!
14	0	a	Came here for lunch and was unimpressed. The waitress brought us soup and salad as soon as we sat down and then was gone for like 10 minutes. No drinks. I did not try any sushi, so it could be spectacular for all I know. I had the lunch portion of Teriyaki beef, which was a good portion, but the meat was really tough. I did like the sauce, though.\n\nWe also ordered gyoza, which I liked, but the dipping sauce was off. My bf ordered the Tempura lunch, which was a good portion but again, the dipping sauce was off. \n\nProbably would not rush back here, but I am always willing to try something more than once, because you never know!
15	1	a	"I'm giving this place 4 stars, it won't let me do 4.5 and I'm not sure they deserve 5.\nThe food was good. I ordered the \""Samurai\"" roll and the \""Philadelphia\"" roll. The samurai was a new one on me completely and the Philly is an old standby that's pretty standard at all sushi places. That being said, the service was great. Waitress made us nervous though when she took out order and the table next to us order, and did not write anything down. She did get the orders right however which was grand! My wife's food took a little extra wait to show up, which over all wasn't a big deal. At the end of the meal they gave us complementary green tea ice cream for the wait. Completely awesome surprise. The samurai roll as mentioned was something I've never had before, it's main ingredient is spicy tuna ( one of my favs ) this roll was great! Not too spicy, and a fantastic variety of textures and flavors. \nThe Philly roll however left something to be desired. All the standard ingredients are there, salmon, avocado, and cream cheese. What made this Philly roll different? I think they used a fat free or lite cream cheese, which is great for health conscious people. And one I normally wouldn't mind, except fat free cream cheese has a different texture than regular cream cheese. So the whole roll felt different, the taste was there, but the texture was off which was disappointing. \nBut the great service and nice atmosphere will for sure get me back into this restaurant however I probably won't be ordering the Philly roll again. \nIf you are a fan of good sushi and great service, this is the place to go!"
16	1	a	Prompt service is the first thing that comes to me. I walked in alone and was instantly greeted when I walked in , the ambiance is a little dark and dingy, but the delightful staff makes up for the lack of decor. My order was very straightforward , spicy tuna roll, and miso soup. Two staples that I think put a restaurant to the test, and I think they passed with flying colors. Fresh ingredients, substantial portions, frequent water refills, and happy staff.
17	1	a	Wow!...what a treat it was to eat here this evening ...very fresh...great\nservice...nicely decorated...fairly priced...can't ask for more...
18	0	a	"I really don't understand the high ratings. One of the reviews below states, \""You can rate a sushi restaurant by their miso soup and they sure pass!!\"" REALLY?? It's like saying \""you can rate a steak house by how good their steamed broccoli is.\"" WHAT?? This person is obviously clueless.\n\nThe only thing this restaurant has going for them, aside from these deceptive reviews, is nice people. I have never spoken with the owner, but he seems like a nice guy.\n\nI have been here three times now, ordering different things, hoping to like it since this place is just around the corner from me. The food is just not acceptable.\n\nMiso Soup: Gross and super salty (coming from somehow who likes salty things).\nSalad: They use a spring mix...it came really, really, wet and tasteless. \nTempura Udon Soup: Tempura tasted like it was fried in old oil.\nSushi/Sashimi: Yes, large portions, but the quality of the fish is not good.\nAgedashi Tofu: Again, tasted like it was fried in old oil.\n\nI ordered their hand rolls today and couldn't even finish it because they were no good. i left still hungry. \n\nThe owner and the employees should take a moment to eat what they are serving. I don't plan on going back."
19	1	a	Being that I travel for a living and my overwhelming enjoyment of prerty much all things sushi, I like to try as many places as possible when it comes to sushi bars. This one is amongst the best and is my favorite!  Not exactly cheap mind you. For the best deals come in Sunday through Thursday and select from the Happy Day rolls.
20	1	a	I don't get on Yelp to rip people, especially when most people do usually after only trying a place once but when they are good I definitely like to let people know.... I'll keep it simple , all the staff were great, totally friendly and did an awesome job. As for the Sushi, I'm not a pro but tasted very fresh and thoroughly enjoyed it.. we tried several different rolls and all were very good..... I think one was called the Fire Mouth and  they were delicious .... Want good sushi and service, check it out
21	1	a	"We came here on a very high recommendation from a friend who owns THE top restaurants in Scottsdale (Posh!) and Sushi J kicked ass.  I value freshness, presentation and a chef that knows how to bring out the flavors in the fish.  Everything was spot-on and I heavily recommend it if you're a fan of sashimi and nigiri.  It doesn't have the \""ooontz ooontz ooontz\"" of most other sushi joints trying to moonlight as a dance club, which is a HUGE plus.  Sushi should be about the fish, the chef and preparation.  And Sushi J is."
22	0	a	I am extremely disappointed with my experience at Sushi J last night. \nWe were seated right away, the bus boy was kind and took our drink orders and after a while our waitress followed. She took the orders of half our table and put her book away, thanked us for our order and I reminded her that I still needed to order. \nWe waited. And we waited. Finally the first of our order came out and we waited some more. It's fine that it came out a little at a time but the wait in between each was very long. I watched as people who arrived after us received full orders while I was still waiting. After 30 minutes of waiting for my last roll to arrive, I wasn't hungry anymore and wanted to cancel the last roll. Everyone around me had finished their dinners and wanted to go. I was just about to tell them nevermind when it arrived, 40 minutes after ordering. We asked what took so long and the waitress, non apologetic, told us they had a lot of take out orders. I took that to mean that all the take out orders were more important than me, who was sitting in their restaurant, waiting. She still wasn't apologetic when she said she would give us 10% off. In fact, at our complaint she seemed irritated, playing more to the idea that my satisfaction was meaningless to her as she had more important customers to tend to. In short, I will not be returning to Sushi J. If their take out orders are so important to them, perhaps they should switch to a take out only restaurant. Maybe then, in house customers won't be such an inconvenience to them.
23	1	a	I had a craving for Pho and egg rolls and this is the place definitely hit the spot .
24	1	a	This review is based on their pho. Being that I am a friend of one of the employees, I got a tour of how they make their pho. I posted three photos from the kitchen (grilling onions, ingredients, and simmering pot). They use an assortment of beef and beef bones with the ingredients in the pictures. They told me it takes about 12 hours of simmering to make the soup. \n\nI have been to many pho places in LV and here in Colorado. It may be a subtle difference, but most pho places' soup base isn't as flavorful as the one I had at Pho Lan. After seeing how they make their soup base, I appreciate the food and their pho a lot more.
25	1	a	great service \ncustomized\nand great food!
26	1	a	Ate here about 7:20 pm Sat/12 Jul with my NY visiting buddy and his family (spouse and kids):\n- We tried this place since it's so close to my home.\n- Everyone enjoyed their food, which included marinated beef, pho, vermicelli, eggrolls appetizers.\n- Prices are reasonable.\n- Nice ambiance, great service.
27	1	a	I just stopped in with a friend to get rice because we needed some and didn't have a rice cooker.  I received complimentary eggrolls with it!  Took the order to go, but the service was excellent, so I can't wait to try many of the authentic Vietnamese dishes they serve :)  The place is brand new, so it was super clean and everyone seemed friendly.
28	1	a	Clean restaurant and friendly staff. \n\nOrdered shaken beef, spring rolls and pho dac biet.  \n\nOverall the food is good.  The pho broth could be hotter and a little more robust but the flank, tendon, tripe where all good. \n\nRecommended.
29	0	a	I wanted to try a new place for pho because I saw the good reviews on here but I was disapoointed. The pho was too overbearing for me. I usually eat all my pho no matter how big the bowl is, but this pho had no appealing taste. The egg rolls were bland. The com bo luc lac my brother had was okay, but I definitely prefer pho so 1. The nuoc cam was very bitter, tasted like they used spoiled oranges. However, I gave the second star because the staff was very nice. I will not return, sorry.
30	1	a	"Always on the lookout for some pho action in the Valley, I first saw this business pop up on the new business listing, but soon quickly disappeared. Later on, I saw one of my friends bookmark this place. Looking at the reviews, I was kind of surprised no elites had checked out this spot. Might as well take one for the team!\n\nOn the Yelp map, this location is pretty hard to find. Here is an easier way, just park in front of the I-Naba restaurant. It's right in front of that building. I thought they had been building up this spot for a long time.\n\nUpon entering, it's a very well taken care of resto. It could be due to the fact that everything is brand new. There is plenty of seating, and it fits the bill of a pho restaurant. After ordering, the food came out in a reasonable time.\n\n#7 - Pho Dac Biet (combination everything pho) - I thought that the broth was ok. It had a light beef flavor, while I prefer a more robust one, but it was good. They gave a lot of noodles, and they were properly prepared. The bean sprouts/Thai basil/jalape\u00f1o peppers were very fresh, and they gave a ton of bean sprouts. The meat was one of my favorite parts. The brisket was so good and had a real \""beefy\"" flavor. The rare beef and meatball were very fresh and tasty as well. One criticism about this dish would be that I wish there was more meat. I thought they gave a fair amount of brisket, but they could have used a couple slices more of their rare beef, another meatball, more tripe, and more than just 1 tendon. Especially when After the yelp discount the total came out to 8.70, Yikes!!\n\nThe service was pretty good as well. The servers came around to make sure I had enough water at all times, and they even brought me some extra napkins without having me ask.\n\nEven though I think it's a little bit more pricey than other pho joints, I thought the quality was pretty good. I still have my favorite spot, but this might be a possible replacement if my spot burns down or something. I wish they would give a little bit more of their fantastic meat, but ::shrugs::"
31	0	a	"I saw lots of good review on yelp , so try Pho dac biet , the broth has no taste , meat and pho is sooooo much less . Can't even feel u up . When to \""Lee sandwich\"" get me a sandwich after ."
32	1	a	We tried the bun bo hue and pho dac biet. I just moved to Las Vegas last month, and I am happy that I found a good place to have good Vietnamese food!
33	1	a	Friendliest waiter I've had in a while.  Mom is in the back cooking and has been cooking for her different restaurants for 20+ years.   \n\nPho was even complimented by my picky 8 & 12 year olds.  LARGE servings of pho and also noodle dishes.
34	1	a	Pho broth was clean, NO MSG, and the noodles/herbs were fresh. Some people might think that the broth is bland , but that may be because they are so use to the overload of salt and MSG..  I also ordered the mini bun xeo pancakes appetizer which was tasty.\n\nReally great hidden mom and pop joint. EXCELLENT SERVICE! :) Go support them!
35	1	a	Great service and food \nThe fried chicken wings were awesome\nHad egg appetizer was crispy and great flavor!  I never had it before it was real good
36	1	a	We were in the area looking for Pho and this place had great reviews. It's very clean and the staff is extremely friendly and helpful (which can't be said about most pho restaurants). The pho broth was very good on top of that. We will come back again when we're on this side of town.
37	1	a	PHO this place is clean and open with TVs The food is pretty good had #7. Quality service. Tapwater is purified, I think. We will be back for sure... I approve this message J K KOOL.....
38	1	a	Had the Bun Bo Hue with spring rolls and a young coconut to drink.\n\nThe soup was delicious all normal condiments were provided and service was excellent! Their water has a secret in it that you just have to try. Very different from other restaurants but very delicious!
39	1	a	Was graving some great Vietnamese food while on our trip to Las Vegas and since we are originally from Orange County where there are plenty of great Vietnamese restaurants, we were expecting the best. Thank you Yelp for leading us to this great restaurant. The place was very clean and staff was very friendly and attentive. There was plenty to choose from. Of course the kids wanted their fried rice and egg rolls which came out crunchy and flavorful. I loved their grilled pork chops with rice and veggies. The hubby ordered the #7 beef noodle pho which had a very tasty broth. We ordered some chicken wings for the road as well. We will surely visit again when we're in Vegas.
40	0	a	Portions were really small. Food was bland. I usually get full from just eating an appetizer. I ate both app and entree and barely filled me up. Egg rolls were undercook because it's still pink on the inside so I decided to just give that to the dogs. This will be the first and the last time coming here. Maybe that's why only one table was filled and it was there own worker.. Haha! I'll stick to chinatown.
41	1	a	The food was great. The service was very friendly. You should stop by Pho lan when your in town.
42	0	a	Don't understand the 4-1/2 star rating. I had the chicken pho. The broth had no flavor. The chicken did not taste fresh and was extremely dry. Tried husband's pho with rare steak, meat was also chewy and dry, though broth was better than mine. Service was fine. This one we can definitely cross off the list.
43	0	a	Do not recommend come here for food. Food is super slow and service is bad. Dont let the photo trick you, the food is alot less and different from the photos...
44	0	a	The ambience was extremely akward, it was so damn quiet, all you hear is the annoying veitnamese pop music. When I leave a resturant I expect to be full and I wasnt even close to that. The menu pictures are extemely decieving. We ordered #5 and it was filled with red onions and vegetables and minimal pieces of meat, basically a mouthful of nothing but the picture clearly depicted a salad filled with beef. All the meat tasted like it was frozen. A lot of reviewers are saying  that the bun bo hue was extremely good, I could not disagree more. It was not even spicy and the broth tasted exactly like the pho broth-pathetic! Portion sizes do not reflect prices either, other vietnamese portions are twice as much for the same price. Our final bill totaled almost 100 bucks and we were all still starving. Also be ready to pay 15% gratuity, so basically an extra 10 bucks. I definitely wont be coming back. The lone star is for the attentive waiters who do a great job.
45	1	a	We are very satisfied with the food and service. Unlike most authentic Vietnamese restaurants, the service is really good. Our food came great tasting and timely. The restaurant is all clean and pleasant. We will definitely come back and recommend this place!
46	0	a	"i went there expecting this restaurant to be better or the same as \""pho kim long\""..is not even in the same league. There's nothing special about this resturant the food is so-so..went in rush hour and the restaurant was empty, that was a sign I should have just walk out...Pho Kim Long still the best for pho and everything"
47	0	a	Went into this shop by direction of the owner of another shop and I have to say it was the worst. I had brought up another shop owner and the owner of Seven Vapor just talked shit about him. Word of advice don't talk shit to customers about the guy that without him you wouldn't have a shop. I went there once and will never go back.
48	1	a	Had my fridge fixed when it wasn't cooling and freezing. Excellent communication and professional.  Highly recommended!
49	0	a	Nail tech didn't respond to ouch or pulling my foot away when she stabbed in to my cuticle. She continued the same procedure with every nail. I finally asked her to stop and she gave me a dirty look and started yelling in another language. Whatever, you drew blood. I'm done here. \n\nStay away from the crazy place.
50	0	a	I give this place no stars what so ever. Charlie gas no idea what he is doing. I got a whole new nail set today and the nails are in even and the acrylic isn't placed evenly through out my nail... It also isn't even on some of my nails fully. I had to tell him numerous times to be careful using the electric tools because he cut me deep on a few fingers and also wasn't paying attention when he was using tools. He bumped and messed up my nail and when I asked him to fix it he said it would be 5$ extra. My nails and fingers are a mess. The top cost is no good and my nails are full of air bubbles don't go here if you want good nails!
51	0	a	"If you want your fluffy gorgeous comforter to come back looking like a dingy, lumpy mess then take it here! The sign out front just says \""CLEANERS\"" When bringing it in a guy clearly distracted by the soccer game was trying to get me out as quickly as he could so he could get back to watching.  When I showed him a stain I wanted removed he quickly brushed me off with \""sure, sure. Come tomorrow.\"" I should've grabbled my blanket & left right then.  \nThe next day a young girl asked what my blanket looked like & if it was any laying by the door, I said no.  I showed her my ticket & she then asked me to look through the stack of blankets (WTH) I saw it at the bottom & she then handed me shirts that were on top. I explained the shirts weren't mine & she just shrugged it off & put them back. Not cool.  Once I got home I noticed taking it out of the bag it felt MUCH thinner. I set it on the bed to examine & sure enough all the filling was bunched together, color was completely off, stitching was frayed, there were extra stains that weren't there to begin with & it was as flat as could be.  We called & the girl said we would have to call after the weekend to talk to the manager. My husband went in & spoke with the manager who said he just followed the directions on the tag (riiiight) & that there wasn't anything he could do.  My husband told him that he should at least refund us the money of the cleaning which he finally agreed to.  Never taking my things here again! I will continue to make the drive to my usual place."
52	1	a	There tacos taste Soo good make you wanna slap your Momma                                                                            ......
53	1	a	Tried this place for the first time last night for our Friday night Mexican food fix.\nI had the vegetarian burrito. It. Was. Bomb.\nHubby had the carne asada burrito & loved it as well.\nWe will be back!!!
54	0	a	"I really want to like this place because it's the closest Mexican food place to my house. First what I like about it; certainly the location. The interior has also been updated nicely too. The owners of this place are completely new; this location had previously been 2 other Mexican places before; one was good, one not so good. The women working the counter were very friendly and the menu is clear.\nWhere it needs improvement; the layout inside is sparse, they can not accomodate a family eating a meal here. A few small tables is all they currently have. I'd like to see a chips and salsa station; waiting for your food isn't as bad when you have a snack.\nI've ordered breakfast burrito's here twice; the first time I ordered an egg & cheese. I got egg, cheese and potato (I'm not a potato fan). The menu does list potatoes in all the burrito's and I didn't specify \""no potato\"" so I really won't ding them for that. So I decided to give it another try and this time I did specify \""no potato\"" and I did get what I ordered, however, my tortilla is overcooked with several burnt spots (meh, I don't like a burnt taste to my tortilla). I do like the green and red salsa they serve (I mix them together). A good kick but not over the top.\nThey are open M-Sat, closed on Sunday. So overall, currently they have a \""meh\"" 2.5 rating from me, however, I will give them another try and will update my review accordingly. I have to try some of the other foods as well. I think this place has potential to be a good one so give it a try; they are new and perhaps they will use the feedback they are getting from customers to make improvements."
55	0	a	My boyfriend and I had been flying all day and were hungry and craving Mexican food. So we came here. First of all they gave our order to some one else on mistake (get it together people, they weren't even busy) and took sooooo long to remake it. The manager was standing right there as he noticed what was going on and didn't even apologize for the inconvenience. The rice was DISGUSTING and the beans were bland. My burrito tasted like a frozen chicken burrito. I would NOT recommend coming here. This airport has a lot of food options. So go else where!!!
56	0	a	I was excited to see Los Taquitos at Sky Harbor Terminal 4 I been going to the location off 16th street for a long time and I am a big fan of their tacos and homemade salsas.\n\nI even saw a sign on the wall last time I was in the 16th st restaurant talking about opening in Terminal 4\n\nThis is nothing like the restaurant this is different from top to bottom and disappointing to say the least\n\nThe other reviews and pictures are spot on so I won't bother posting more very very disappointed
57	0	a	Worst Mexican food I've ever had and being from San Diego, I've sampled tons. The food is bland and the workers were constantly getting orders wrong.
58	0	a	Horrible service and non authentic tasting food. These breakfast burritos may fly in Louisiana but definitely not in Phoenix.
59	0	a	If you hate flavor, come here! Chicken unseasoned, and overcooked till good and dry... generally flavorless food. Mexican food without cheese, pay $1 extra for that.. pass next time. Manager was friendly at least... only reason for the second star...
60	0	a	Airport food rip off! Over priced steam table tacos with no flavor. I guess the only flavor you could add is to drowned it in hot sauce. I can't believe how much of a rip off this was, high price, so little food with no flavor. Meh! I got a better huge meal of Chinese food at Love Field in Dallas.
61	0	a	Good burritos.  Unfortunately tried to add the $2 chips and salaa (didnt see it on the menu) after the order was placed.  Cashier wouldnt do it because the $2 is the discount with the order.  Try harder?  Little annoyance it was so easy to solve.  She couldnt be bothered.  Please train your cashiers she should have known how to do it.
62	1	a	This has got to be my favorite place to get breakfast at Sky Harbor. I literally walked all the way from a C Gate to get here and have a breakfast burrito before my last flight.\n\nI get an egg and cheese burrito and add avocado, for 50 cents, it is SO worth the extra cost. The eggs are seasoned well, the pico del gallo is fresh and the papas (potatoes) are so tasty!! It's an amazing combination.\n\nThe past three visits to Los Taquitos, the same girl has been working the register and she is the nicest. She offers a lot of suggestions to travelers who have no clue what to get and is so friendly to everyone.\n\nHighly recommend for a breakfast that will leave you full and happy for your next morning flight :)
63	0	a	Said they open at 0600. At 0610 I asked if they were open after ignoring the line that had formed and I was told 5 more minutes. At 0620 they had still not opened. I was hoping to catch breakfast before an early flight but I wasted all the time I had in line. At this place.
64	0	a	They did not take my order down correctly. I ordered a burrito and requested all bean vs rice as a side.  They did not specify this on the ticket. When I got a plate full of rice I expressed that I did not want the rice and requested all bean.  Instead of placing the burrito on a new plate that had all being they just didn't even give me my side f***** my burrito in a bag. They're extremely slow so if you're in a hurry trying to get to your next flight I do not recommend this establishment not to mention they can't even get your order correct.
65	0	a	This place is horrible.  Twice now, gave it a second chance and still bad.  The staff couldn't give a damn about anything.  Asked my name and said Joe, they said Chuck.  Ok, I don't care about that so give me some decent food.  Asked for no cheese since I'm lactose intolerant so I get chicken street tacos and beans and rice with cheese.  Happened the first time too.  Gave food back to the guy to fix, a minute later a girl brings my food up but calls it a different name of a guy that just left, told her it was mine, she didn't say anything just took it away.  The guy tells her it's mine so she turns to me with a nasty look and gives it to me.  Freakin strange.  Owners, get a clue and stop using airport employees.  Hire your own people who give a shit and pay them what they deserve.  The tacos were spicy but lack any other flavor, the beans like glue, and the rice beyond flavorless.  Will not eat here again.
66	0	a	Food is okay when they get your order right! I think forced labor gives better customer service but at least the location is convenient.
67	0	a	Let me start by saying I frequent Los Taquitos regualrly at their 16th St. location and love it. The airport location is terrible. I actually threw my food out. The beans where watery and flowed out across the entire container, the rice was bland and over cooked, and the meat was under seasoned. Do yourself a favor and go to LGO or one of the other places that is doing good airport food, and only go to Los Taquitos outside of the airport.
68	0	a	Sucks that this place was how we started our vacation off. \nWe had an early flight, so by the time we made it to our layover, we were pretty hungry. We didn't have much time so we thought some tacos and burritos would hit the spot.\nWrong.\n\nNot only was this place was pricey, you barely get any food. A tiny scoop of rice and beans, and 3 small tacos that looked miserable. I ate 1 taco before the corn tortilla fell apart. I dumped the other 2 and just ate the rice and beans. \n\nIt was also super packed and crowded, with barely a place to stand. Don't get your hopes up of finding a chair to sit in.\n\nLuckily we were heading to Texas, where they have the best tacos around, so we could easily forget our experience here.
69	0	a	"I booked a class for my family and myself nearly a month in advance.  We were looking forward to this family night out.  I took the time off work and rushed home to grab my 2 teenage boys for the class.  Upon arriving we were seated, then shortly afterward - a staff member, came to us and said \""I AM GOING TO HAVE TO ASK YOU TO LEAVE\"" b/c my son's were minors and it violated their liquor license policy..  He then went on to tell us, \""You can call the owner, I'm sure they will take care of you later.\""  I was beyond shocked, because my sons and I have painted in the past at the Henderson and Las Vegas locations without incident.  They even offer kids classes on weekends and they even have; \""adult classes for 13 year olds and older\"" as a disclaimer.  My sons felt the unjust treatment and told me, the host made it seem like we did something wrong to throw us out like that. -- None the less, I spoke to a Christina not too long afterward who was just as rude and unsympatheic -- She offered to reschedule the class at another location and added complimentary food and drinks.  -- Like; this is it.. Take if or leave it..  I reluctantly rescheduled for another class and I'm hoping I won't have to write another bad review for this business.."
70	0	a	There is a groupon for wine and canvas that is $25 but you must make a reservation online. The voucher code does not work on mydesignandwine website to make the reservation. I wanted assistance I speak to someone about why the voucher wasn't working and if I could place the reservation over the phone since I bought the groupon already. I started my first call at 10:00am. It's now 5:34pm and I still have had no point of communication. I've emailed them through the contact information online as well and still no response. Having called over 10 times throughout the day but there's not even an option to leave a message because the mailbox is full. As great as this would have been the lack of customer service is very very poor because there is no way for a customer to even receive service with the number provided. This is ridiculous and unprofessional. It requires a reservation to book this wine and canvas night which requires arranging my schedule but I can't even confirm the reservation because there is no one available to speak to. This has been a terrible effort to put forth in and will clearly not recommend this place and tell groupon about this as well.
71	0	a	"I don't expect much from buffets because I've been disappointed so many times. I went at 4pm for the seafood buffet which was way overpriced. I paid 86.00 for four people including a 6 year old child. There are no discounts on seafood night for children. I also had a players card. I thought the food was okay. I did enjoy the variety of desserts (sugar-free). Overall I think you should go when you're really really hungry and feel like splurging. It  wasn't amazing but it wasn't horrible. It was like \""eh\""."
72	0	a	Yuck. I was in the area and hungry so I decided to stop in for the Sunday brunch buffet, which is $11.99 pp with a players card. It was a little after noon when we got there but the brunch is supposed to be until 3. All the breakfast items were cold, old and hard. I tried the eggs and they were hard and crusty. The French toast was rock hard and the sausage patties were inedible. The best thing I had was a bagel with lox and cream cheese! The dessert section was lame, but they did have gelato and a variety of soft cookies. I tried the spumomi gelato and added little mini marshmallows on top and I almost broke my tooth chewing on one of the marshmallows. I will not be back.
